2025-07-22 19:48:59,8.6,ALERT
2025-07-22 19:49:01,3.0,NORMAL
2025-07-22 19:49:03,5.1,ALERT
2025-07-22 19:49:05,9.5,ALERT
2025-07-22 19:49:07,5.1,ALERT
2025-07-22 19:49:09,8.5,ALERT
2025-07-22 19:49:11,1.1,NORMAL
2025-07-22 19:49:13,8.2,ALERT
2025-07-22 19:49:15,5.9,ALERT
2025-07-22 19:49:17,2.7,NORMAL
2025-07-22 19:49:19,4.6,ALERT
2025-07-22 19:49:21,7.2,ALERT
2025-07-22 19:49:23,7.9,ALERT
2025-07-22 19:49:25,9.4,ALERT
2025-07-22 19:49:27,5.0,ALERT
2025-07-22 19:49:29,1.7,NORMAL
2025-07-22 19:49:31,6.5,ALERT
2025-07-22 19:49:33,5.1,ALERT
2025-07-22 19:49:35,8.5,ALERT
2025-07-22 19:49:37,1.5,NORMAL
2025-07-22 19:49:39,6.4,ALERT
2025-07-22 19:49:41,2.6,NORMAL
2025-07-22 19:49:43,2.7,NORMAL
2025-07-22 19:49:45,1.0,NORMAL
2025-07-22 19:49:47,2.2,NORMAL
2025-07-22 19:49:49,1.2,NORMAL
2025-07-22 19:49:51,5.9,ALERT
2025-07-22 19:49:53,9.6,ALERT
2025-07-22 19:49:55,3.7,NORMAL
2025-07-22 19:49:57,3.8,NORMAL
2025-07-22 19:49:59,8.1,ALERT
2025-07-22 19:50:01,0.0,NORMAL
2025-07-22 19:50:03,2.5,NORMAL
2025-07-22 19:50:05,5.3,ALERT
2025-07-22 19:50:07,9.0,ALERT
2025-07-22 19:50:09,9.7,ALERT
2025-07-22 19:50:11,3.7,NORMAL
2025-07-22 19:50:13,0.2,NORMAL
2025-07-22 19:50:15,4.2,ALERT
2025-07-22 19:50:17,7.2,ALERT
2025-07-22 19:50:19,8.8,ALERT
2025-07-22 19:50:21,3.8,NORMAL
2025-07-22 19:50:23,0.3,NORMAL
2025-07-22 19:50:25,6.1,ALERT
2025-07-22 19:50:27,9.3,ALERT
2025-07-22 19:50:29,9.5,ALERT
2025-07-22 19:50:31,2.9,NORMAL
2025-07-22 19:50:33,5.8,ALERT
2025-07-22 19:50:35,0.7,NORMAL
2025-07-22 19:50:37,0.2,NORMAL
2025-07-22 19:50:39,2.5,NORMAL
2025-07-22 19:50:41,0.0,NORMAL
2025-07-22 19:50:43,9.2,ALERT
2025-07-22 19:50:45,3.1,NORMAL
2025-07-22 19:50:47,4.1,ALERT
2025-07-22 19:50:49,7.3,ALERT
2025-07-22 19:50:51,6.3,ALERT
2025-07-22 19:50:53,1.7,NORMAL
2025-07-22 19:50:55,2.4,NORMAL
2025-07-22 19:50:57,2.8,NORMAL
2025-07-22 19:50:59,2.8,NORMAL
2025-07-22 19:51:01,5.2,ALERT
2025-07-22 19:51:03,7.0,ALERT
2025-07-22 19:51:05,0.2,NORMAL
2025-07-22 19:51:07,5.2,ALERT
2025-07-22 19:51:09,2.1,NORMAL
2025-07-22 19:51:11,3.3,NORMAL
2025-07-22 19:51:13,7.7,ALERT
2025-07-22 19:51:15,4.4,ALERT
2025-07-22 19:51:17,9.2,ALERT
2025-07-22 19:51:19,8.0,ALERT
2025-07-22 19:51:21,5.3,ALERT
2025-07-22 19:51:23,0.6,NORMAL
2025-07-22 19:51:25,2.1,NORMAL
2025-07-22 19:51:27,9.9,ALERT
2025-07-22 19:51:29,4.3,ALERT
2025-07-22 19:51:31,3.4,NORMAL
2025-07-22 19:51:33,2.0,NORMAL
2025-07-22 19:51:35,2.6,NORMAL
2025-07-22 19:51:37,4.1,ALERT
2025-07-22 19:51:39,3.1,NORMAL
2025-07-22 19:51:41,4.1,ALERT
2025-07-22 19:51:43,3.5,NORMAL
2025-07-22 19:51:45,7.7,ALERT
2025-07-22 19:51:47,0.3,NORMAL
2025-07-22 19:51:49,0.8,NORMAL
2025-07-22 19:51:51,9.4,ALERT
2025-07-22 19:51:53,2.5,NORMAL
2025-07-22 19:51:55,2.2,NORMAL
2025-07-22 19:51:57,3.4,NORMAL
2025-07-22 19:51:59,5.9,ALERT
2025-07-22 19:52:01,0.3,NORMAL
2025-07-22 19:52:03,8.0,ALERT
2025-07-22 19:52:05,0.4,NORMAL
2025-07-22 19:52:07,4.3,ALERT
2025-07-22 19:52:09,1.8,NORMAL
2025-07-22 19:52:11,9.5,ALERT
2025-07-22 19:52:13,2.5,NORMAL
2025-07-22 19:52:15,4.6,ALERT
2025-07-22 19:52:17,7.8,ALERT
2025-07-22 19:52:19,7.4,ALERT
2025-07-22 19:52:21,3.0,NORMAL
2025-07-22 19:52:23,3.2,NORMAL
2025-07-22 19:52:25,2.5,NORMAL
2025-07-22 19:52:27,7.1,ALERT
2025-07-22 19:52:29,8.7,ALERT
2025-07-22 19:52:31,2.9,NORMAL
2025-07-22 19:52:33,0.8,NORMAL
2025-07-22 19:52:35,0.6,NORMAL
2025-07-22 19:52:37,6.2,ALERT
2025-07-22 19:52:39,2.4,NORMAL
2025-07-22 19:52:41,7.0,ALERT
2025-07-22 19:52:43,5.2,ALERT
2025-07-22 19:52:45,4.8,ALERT
2025-07-22 19:52:47,4.6,ALERT
2025-07-22 19:52:49,2.1,NORMAL
2025-07-22 19:52:51,9.3,ALERT
2025-07-22 19:52:53,7.6,ALERT
2025-07-22 19:52:55,5.9,ALERT
2025-07-22 19:52:57,2.5,NORMAL
2025-07-22 19:52:59,4.0,NORMAL
2025-07-22 19:53:01,7.5,ALERT
2025-07-22 19:53:03,9.0,ALERT
2025-07-22 19:53:05,6.1,ALERT
2025-07-22 19:53:07,1.1,NORMAL
2025-07-22 19:53:09,9.6,ALERT
2025-07-22 19:53:11,8.3,ALERT
2025-07-22 19:53:13,4.3,ALERT
2025-07-22 19:53:15,4.5,ALERT
2025-07-22 19:53:17,3.9,NORMAL
2025-07-22 19:53:19,0.6,NORMAL
2025-07-22 19:53:21,0.3,NORMAL
2025-07-22 19:53:23,2.9,NORMAL
2025-07-22 19:53:25,7.2,ALERT
2025-07-22 19:53:27,9.1,ALERT
2025-07-22 19:53:29,1.4,NORMAL
2025-07-22 19:53:31,9.9,ALERT
2025-07-22 19:53:33,9.6,ALERT
2025-07-22 19:53:35,6.3,ALERT
2025-07-22 19:53:37,0.5,NORMAL
2025-07-22 19:53:39,5.6,ALERT
2025-07-22 19:53:41,1.9,NORMAL
2025-07-22 19:53:43,8.9,ALERT
2025-07-22 19:53:45,3.8,NORMAL
2025-07-22 19:53:47,6.7,ALERT
2025-07-22 19:53:49,7.9,ALERT
2025-07-22 19:53:51,0.9,NORMAL
2025-07-22 19:53:53,1.7,NORMAL
2025-07-22 19:53:55,2.6,NORMAL
2025-07-22 19:53:57,1.4,NORMAL
2025-07-22 19:53:59,3.5,NORMAL
2025-07-22 19:54:01,5.3,ALERT
2025-07-22 19:54:03,8.4,ALERT
2025-07-22 19:54:05,6.6,ALERT
2025-07-22 19:54:07,4.9,ALERT
2025-07-22 19:54:09,3.3,NORMAL
2025-07-22 19:54:11,3.0,NORMAL
2025-07-22 19:54:13,7.0,ALERT
2025-07-22 19:54:15,3.7,NORMAL
2025-07-22 19:54:17,1.8,NORMAL
2025-07-22 19:54:19,8.9,ALERT
2025-07-22 19:54:21,8.9,ALERT
2025-07-22 19:54:23,6.9,ALERT
2025-07-22 19:54:25,8.1,ALERT
2025-07-22 19:54:27,9.8,ALERT
2025-07-22 19:54:29,7.7,ALERT
2025-07-22 19:54:31,3.1,NORMAL
2025-07-22 19:54:33,9.0,ALERT
2025-07-22 19:54:35,0.8,NORMAL
2025-07-22 19:54:37,6.8,ALERT
2025-07-22 19:54:39,1.2,NORMAL
2025-07-22 19:54:41,8.0,ALERT
2025-07-22 19:54:43,8.1,ALERT
2025-07-22 19:54:45,5.8,ALERT
2025-07-22 19:54:47,0.0,NORMAL
2025-07-22 19:54:49,0.4,NORMAL
2025-07-22 19:54:51,2.5,NORMAL
2025-07-22 19:54:53,1.3,NORMAL
2025-07-22 19:54:55,1.9,NORMAL
2025-07-22 19:54:57,4.6,ALERT
2025-07-22 19:54:59,2.6,NORMAL
2025-07-22 19:55:01,8.2,ALERT
2025-07-22 19:55:03,6.6,ALERT
2025-07-22 19:55:05,3.4,NORMAL
2025-07-22 19:55:07,2.9,NORMAL
2025-07-22 19:55:09,7.6,ALERT
2025-07-22 19:55:11,3.1,NORMAL
2025-07-22 19:55:13,2.3,NORMAL
2025-07-22 19:55:15,6.4,ALERT
2025-07-22 19:55:17,8.1,ALERT
2025-07-22 19:55:19,4.9,ALERT
2025-07-22 19:55:21,4.7,ALERT
2025-07-22 19:55:23,5.0,ALERT
2025-07-22 19:55:25,5.0,ALERT
2025-07-22 19:55:27,1.8,NORMAL
2025-07-22 19:55:29,2.4,NORMAL
2025-07-22 19:55:31,7.1,ALERT
2025-07-22 19:55:33,5.6,ALERT
2025-07-22 19:55:35,2.0,NORMAL
2025-07-22 19:55:37,1.2,NORMAL
2025-07-22 19:55:39,8.1,ALERT
2025-07-22 19:55:41,1.7,NORMAL
2025-07-22 19:55:43,2.1,NORMAL
2025-07-22 19:55:45,4.5,ALERT
2025-07-22 19:55:47,2.1,NORMAL
2025-07-22 19:55:49,9.3,ALERT
2025-07-22 19:55:51,10.0,ALERT
2025-07-22 19:55:53,3.5,NORMAL
2025-07-22 19:55:55,6.7,ALERT
2025-07-22 19:55:57,9.5,ALERT
2025-07-22 19:55:59,6.9,ALERT
2025-07-22 19:56:01,6.1,ALERT
2025-07-22 19:56:03,6.7,ALERT
2025-07-22 19:56:05,6.0,ALERT
2025-07-22 19:56:07,7.1,ALERT
2025-07-22 19:56:09,4.1,ALERT
2025-07-22 19:56:11,0.5,NORMAL
2025-07-22 19:56:13,7.2,ALERT
2025-07-22 19:56:15,6.2,ALERT
2025-07-22 19:56:17,7.2,ALERT
2025-07-22 19:56:19,4.1,ALERT
2025-07-22 19:56:21,5.9,ALERT
2025-07-22 19:56:23,1.9,NORMAL
2025-07-22 19:56:25,8.1,ALERT
2025-07-22 19:56:27,9.3,ALERT
2025-07-22 19:56:29,6.5,ALERT
2025-07-22 19:56:31,6.3,ALERT
2025-07-22 19:56:33,5.6,ALERT
2025-07-22 19:56:35,6.3,ALERT
2025-07-22 19:56:37,2.8,NORMAL
2025-07-22 19:56:39,6.1,ALERT
2025-07-22 19:56:41,4.6,ALERT
2025-07-22 19:56:43,3.2,NORMAL
2025-07-22 19:56:45,6.6,ALERT
2025-07-22 19:56:47,2.3,NORMAL
2025-07-22 19:56:49,6.7,ALERT
2025-07-22 19:56:51,0.6,NORMAL
2025-07-22 19:56:53,9.5,ALERT
2025-07-22 19:56:55,4.5,ALERT
2025-07-22 19:56:57,7.9,ALERT
2025-07-22 19:56:59,1.8,NORMAL
2025-07-22 19:57:01,2.0,NORMAL
2025-07-22 19:57:03,10.0,ALERT
2025-07-22 19:57:05,6.1,ALERT
2025-07-22 19:57:07,4.0,NORMAL
2025-07-22 19:57:09,0.8,NORMAL
2025-07-22 19:57:11,6.3,ALERT
2025-07-22 19:57:13,1.6,NORMAL
2025-07-22 19:57:15,4.9,ALERT
2025-07-22 19:57:17,6.1,ALERT
2025-07-22 19:57:19,0.6,NORMAL
2025-07-22 19:57:21,5.0,ALERT
2025-07-22 19:57:23,5.4,ALERT
2025-07-22 19:57:25,5.2,ALERT
2025-07-22 19:57:27,1.9,NORMAL
2025-07-22 19:57:29,5.5,ALERT
2025-07-22 19:57:31,8.2,ALERT
2025-07-22 19:57:33,1.7,NORMAL
2025-07-22 19:57:35,7.3,ALERT
2025-07-22 19:57:37,8.1,ALERT
2025-07-22 19:57:39,1.2,NORMAL
2025-07-22 19:57:41,0.4,NORMAL
2025-07-22 19:57:43,1.1,NORMAL
2025-07-22 19:57:45,8.4,ALERT
2025-07-22 19:57:47,2.0,NORMAL
2025-07-22 19:57:49,9.5,ALERT
2025-07-22 19:57:51,0.8,NORMAL
2025-07-22 19:57:53,8.0,ALERT
2025-07-22 19:57:55,5.3,ALERT
2025-07-22 19:57:57,4.0,NORMAL
2025-07-22 19:57:59,4.8,ALERT
2025-07-22 19:58:01,5.6,ALERT
2025-07-22 19:58:03,0.0,NORMAL
2025-07-22 19:58:05,8.7,ALERT
2025-07-22 19:58:07,9.4,ALERT
2025-07-22 19:58:09,4.5,ALERT
2025-07-22 19:58:11,5.4,ALERT
2025-07-22 19:58:13,4.5,ALERT
2025-07-22 19:58:15,3.4,NORMAL
2025-07-22 19:58:17,2.9,NORMAL
2025-07-22 19:58:19,8.6,ALERT
2025-07-22 19:58:21,4.5,ALERT
2025-07-22 19:58:23,9.2,ALERT
2025-07-22 19:58:25,1.0,NORMAL
2025-07-22 19:58:27,6.9,ALERT
2025-07-22 19:58:29,6.5,ALERT
2025-07-22 19:58:31,0.6,NORMAL
2025-07-22 19:58:33,7.0,ALERT
2025-07-22 19:58:35,7.7,ALERT
2025-07-22 19:58:37,2.0,NORMAL
2025-07-22 19:58:39,8.8,ALERT
2025-07-22 19:58:41,4.9,ALERT
2025-07-22 19:58:43,8.3,ALERT
2025-07-22 19:58:45,1.1,NORMAL
2025-07-22 19:58:47,0.3,NORMAL
2025-07-22 19:58:49,1.2,NORMAL
2025-07-22 19:58:51,9.0,ALERT
2025-07-22 19:58:53,9.1,ALERT
2025-07-22 19:58:55,7.9,ALERT
2025-07-22 19:58:57,3.6,NORMAL
2025-07-22 19:58:59,3.3,NORMAL
2025-07-22 19:59:01,1.6,NORMAL
2025-07-22 19:59:03,3.6,NORMAL
2025-07-22 19:59:05,9.2,ALERT
2025-07-22 19:59:07,6.8,ALERT
2025-07-22 19:59:09,2.3,NORMAL
2025-07-22 19:59:11,5.0,ALERT
2025-07-22 19:59:13,5.3,ALERT
2025-07-22 19:59:15,0.7,NORMAL
2025-07-22 19:59:17,5.9,ALERT
2025-07-22 19:59:19,0.2,NORMAL
2025-07-22 19:59:21,3.3,NORMAL
2025-07-22 19:59:23,7.0,ALERT
2025-07-22 19:59:25,9.5,ALERT
2025-07-22 19:59:27,0.4,NORMAL
2025-07-22 19:59:29,8.3,ALERT
2025-07-22 19:59:31,3.3,NORMAL
2025-07-22 19:59:33,7.5,ALERT
2025-07-22 19:59:35,4.7,ALERT
2025-07-22 19:59:37,9.1,ALERT
2025-07-22 19:59:39,4.6,ALERT
2025-07-22 19:59:41,3.7,NORMAL
2025-07-22 19:59:43,5.2,ALERT
2025-07-22 19:59:45,0.6,NORMAL
2025-07-22 19:59:47,8.4,ALERT
2025-07-22 19:59:49,1.5,NORMAL
2025-07-22 19:59:51,1.0,NORMAL
2025-07-22 19:59:53,8.6,ALERT
2025-07-22 19:59:55,5.5,ALERT
2025-07-22 19:59:57,4.9,ALERT
2025-07-22 19:59:59,3.2,NORMAL
2025-07-22 20:00:01,6.4,ALERT
2025-07-22 20:00:03,7.0,ALERT
2025-07-22 20:00:05,7.9,ALERT
2025-07-22 20:00:07,5.2,ALERT
2025-07-22 20:00:09,2.6,NORMAL
2025-07-22 20:00:11,9.9,ALERT
2025-07-22 20:00:13,2.7,NORMAL
2025-07-22 20:00:15,4.9,ALERT
2025-07-22 20:00:17,9.7,ALERT
2025-07-22 20:00:19,6.8,ALERT
2025-07-22 20:00:21,5.3,ALERT
2025-07-22 20:00:23,5.5,ALERT
2025-07-22 20:00:25,4.9,ALERT
2025-07-22 20:00:27,6.3,ALERT
2025-07-22 20:00:29,9.0,ALERT
2025-07-22 20:00:31,8.7,ALERT
2025-07-22 20:00:33,6.5,ALERT
2025-07-22 20:00:35,0.4,NORMAL
2025-07-22 20:00:37,0.4,NORMAL
2025-07-22 20:00:39,3.8,NORMAL
2025-07-22 20:00:41,9.1,ALERT
2025-07-22 20:00:43,2.1,NORMAL
2025-07-22 20:00:45,7.5,ALERT
2025-07-22 20:00:47,7.7,ALERT
2025-07-22 20:00:49,4.0,NORMAL
2025-07-22 20:00:51,4.9,ALERT
2025-07-22 20:00:53,2.1,NORMAL
2025-07-22 20:00:55,5.8,ALERT
2025-07-22 20:00:57,9.1,ALERT
2025-07-22 20:00:59,5.7,ALERT
2025-07-22 20:01:01,4.1,ALERT
2025-07-22 20:01:03,4.8,ALERT
2025-07-22 20:01:05,1.2,NORMAL
2025-07-22 20:01:07,0.1,NORMAL
2025-07-22 20:01:09,2.0,NORMAL
2025-07-22 20:01:11,3.4,NORMAL
2025-07-22 20:01:13,4.9,ALERT
2025-07-22 20:01:15,4.1,ALERT
2025-07-22 20:01:17,3.7,NORMAL
2025-07-22 20:01:19,8.5,ALERT
2025-07-22 20:01:21,8.8,ALERT
2025-07-22 20:01:23,2.8,NORMAL
2025-07-22 20:01:25,4.0,NORMAL
2025-07-22 20:01:27,5.7,ALERT
2025-07-22 20:01:29,4.7,ALERT
2025-07-22 20:01:31,9.9,ALERT
2025-07-22 20:01:33,5.5,ALERT
2025-07-22 20:01:35,6.8,ALERT
2025-07-22 20:01:37,8.9,ALERT
2025-07-22 20:01:39,8.0,ALERT
2025-07-22 20:01:41,8.0,ALERT
2025-07-22 20:01:43,1.9,NORMAL
2025-07-22 20:01:45,1.9,NORMAL
2025-07-22 20:01:47,0.9,NORMAL
2025-07-22 20:01:49,2.5,NORMAL
2025-07-22 20:01:51,5.1,ALERT
2025-07-22 20:01:53,8.5,ALERT
2025-07-22 20:01:55,7.7,ALERT
2025-07-22 20:01:57,4.1,ALERT
2025-07-22 20:01:59,6.4,ALERT
2025-07-22 20:02:01,4.5,ALERT
2025-07-22 20:02:03,8.3,ALERT
2025-07-22 20:02:05,3.2,NORMAL
2025-07-22 20:02:07,2.0,NORMAL
2025-07-22 20:02:09,7.4,ALERT
2025-07-22 20:02:11,9.5,ALERT
2025-07-22 20:02:13,4.3,ALERT
2025-07-22 20:02:15,8.9,ALERT
2025-07-22 20:02:17,1.1,NORMAL
2025-07-22 20:02:19,7.9,ALERT
2025-07-22 20:02:21,1.7,NORMAL
2025-07-22 20:02:23,0.1,NORMAL
2025-07-22 20:02:25,10.0,ALERT
2025-07-22 20:02:27,3.2,NORMAL
2025-07-22 20:02:29,1.3,NORMAL
2025-07-22 20:02:31,7.6,ALERT
2025-07-22 20:02:33,9.2,ALERT
2025-07-22 20:02:35,0.8,NORMAL
2025-07-22 20:02:37,6.4,ALERT
2025-07-22 20:02:39,8.3,ALERT
2025-07-22 20:02:41,5.2,ALERT
2025-07-22 20:02:43,7.9,ALERT
2025-07-22 20:02:45,5.1,ALERT
2025-07-22 20:02:47,8.7,ALERT
2025-07-22 20:02:49,5.8,ALERT
2025-07-22 20:02:51,4.6,ALERT
2025-07-22 20:02:53,1.7,NORMAL
2025-07-22 20:02:55,6.7,ALERT
2025-07-22 20:02:57,6.1,ALERT
2025-07-22 20:02:59,2.7,NORMAL
2025-07-22 20:03:01,7.4,ALERT
2025-07-22 20:03:03,2.3,NORMAL
2025-07-22 20:03:05,4.4,ALERT
2025-07-22 20:03:07,0.4,NORMAL
2025-07-22 20:03:09,1.1,NORMAL
2025-07-22 20:03:11,0.2,NORMAL
2025-07-22 20:03:13,6.7,ALERT
2025-07-22 20:03:15,4.4,ALERT
2025-07-22 20:03:17,5.3,ALERT
2025-07-22 20:03:19,4.8,ALERT
2025-07-22 20:03:21,0.6,NORMAL
2025-07-22 20:03:23,4.3,ALERT
2025-07-22 20:03:25,3.8,NORMAL
2025-07-22 20:03:27,1.2,NORMAL
2025-07-22 20:03:29,9.0,ALERT
2025-07-22 20:03:31,5.9,ALERT
2025-07-22 20:03:33,4.3,ALERT
2025-07-22 20:03:35,7.9,ALERT
2025-07-22 20:03:37,4.0,NORMAL
2025-07-22 20:03:39,7.8,ALERT
2025-07-22 20:03:41,0.2,NORMAL
2025-07-22 20:03:43,8.3,ALERT
2025-07-22 20:03:45,4.9,ALERT
2025-07-22 20:03:47,5.2,ALERT
2025-07-22 20:03:49,0.9,NORMAL
2025-07-22 20:03:51,7.8,ALERT
2025-07-22 20:03:53,5.7,ALERT
2025-07-22 20:03:55,1.4,NORMAL
2025-07-22 20:03:57,9.9,ALERT
2025-07-22 20:03:59,0.6,NORMAL
2025-07-22 20:04:01,4.6,ALERT
2025-07-22 20:04:03,6.8,ALERT
2025-07-22 20:04:05,1.6,NORMAL
2025-07-22 20:04:07,7.7,ALERT
2025-07-22 20:04:09,0.9,NORMAL
2025-07-22 20:04:11,4.2,ALERT
2025-07-22 20:04:13,2.6,NORMAL
2025-07-22 20:04:15,8.8,ALERT
2025-07-22 20:04:17,5.6,ALERT
2025-07-22 20:04:19,6.0,ALERT
2025-07-22 20:04:21,0.4,NORMAL
2025-07-22 20:04:23,5.7,ALERT
2025-07-22 20:04:25,6.5,ALERT
2025-07-22 20:04:27,2.1,NORMAL
2025-07-22 20:04:29,8.4,ALERT
2025-07-22 20:04:31,3.0,NORMAL
2025-07-22 20:04:33,6.3,ALERT
2025-07-22 20:04:35,10.0,ALERT
2025-07-22 20:04:37,6.6,ALERT
2025-07-22 20:04:39,3.9,NORMAL
2025-07-22 20:04:41,6.0,ALERT
2025-07-22 20:04:43,1.3,NORMAL
2025-07-22 20:04:45,5.8,ALERT
2025-07-22 20:04:47,7.3,ALERT
2025-07-22 20:04:49,2.9,NORMAL
2025-07-22 20:04:51,2.2,NORMAL
2025-07-22 20:04:53,1.5,NORMAL
2025-07-22 20:04:55,4.6,ALERT
2025-07-22 20:04:57,7.1,ALERT
2025-07-22 20:04:59,9.9,ALERT
2025-07-22 20:05:01,8.4,ALERT
2025-07-22 20:05:03,8.0,ALERT
2025-07-22 20:05:05,6.0,ALERT
2025-07-22 20:05:07,4.2,ALERT
2025-07-22 20:05:09,3.8,NORMAL
2025-07-22 20:05:11,0.8,NORMAL
2025-07-22 20:05:13,6.2,ALERT
2025-07-22 20:05:15,5.6,ALERT
2025-07-22 20:05:17,7.2,ALERT
2025-07-22 20:05:19,6.4,ALERT
2025-07-22 20:05:21,8.7,ALERT
2025-07-22 20:05:23,6.0,ALERT
2025-07-22 20:05:25,2.9,NORMAL
2025-07-22 20:05:27,4.0,NORMAL
2025-07-22 20:05:29,3.0,NORMAL
2025-07-22 20:05:31,6.8,ALERT
2025-07-22 20:05:33,9.5,ALERT
2025-07-22 20:05:35,9.4,ALERT
2025-07-22 20:05:37,7.3,ALERT
2025-07-22 20:05:39,7.6,ALERT
2025-07-22 20:05:41,9.0,ALERT
2025-07-22 20:05:43,1.6,NORMAL
2025-07-22 20:05:45,5.2,ALERT
2025-07-22 20:05:47,10.0,ALERT
2025-07-22 20:05:49,1.2,NORMAL
2025-07-22 20:05:51,3.8,NORMAL
2025-07-22 20:05:53,7.2,ALERT
2025-07-22 20:05:55,4.9,ALERT
2025-07-22 20:05:57,0.5,NORMAL
2025-07-22 20:05:59,3.6,NORMAL
2025-07-22 20:06:01,9.5,ALERT
2025-07-22 20:06:03,5.6,ALERT
2025-07-22 20:06:05,0.7,NORMAL
2025-07-22 20:06:07,0.3,NORMAL
2025-07-22 20:06:09,9.3,ALERT
2025-07-22 20:06:11,3.3,NORMAL
2025-07-22 20:06:13,9.7,ALERT
2025-07-22 20:06:15,5.0,ALERT
2025-07-22 20:06:17,2.3,NORMAL
